Code,Name,Path,Level
66272,دادگاه عمومي و انقلاب شهرستان رومشكان,دادگستري كل استان لرستان > حوزه قضايي شهرستان رومشكان > دادگاه عمومي و انقلاب شهرستان رومشكان,3
67330,شوراي حل اختلاف شهرستان رومشكان,دادگستري كل استان لرستان > حوزه قضايي شهرستان رومشكان > شوراي حل اختلاف شهرستان رومشكان,3
00794,حوزه قضايي شهرستان سلسله,دادگستري كل استان لرستان > حوزه قضايي شهرستان سلسله,2
66500,دادسراي عمومي و انقلاب شهرستان سلسله,دادگستري كل استان لرستان > حوزه قضايي شهرستان سلسله > دادسراي عمومي و انقلاب شهرستان سلسله,3
00441,دادگاه عمومي و انقلاب شهرستان سلسله,دادگستري كل استان لرستان > حوزه قضايي شهرستان سلسله > دادگاه عمومي و انقلاب شهرستان سلسله,3
67190,شوراي حل اختلاف شهرستان سلسله,دادگستري كل استان لرستان > حوزه قضايي شهرستان سلسله > شوراي حل اختلاف شهرستان سلسله,3
00796,حوزه قضايي شهرستان كوهدشت,دادگستري كل استان لرستان > حوزه قضايي شهرستان كوهدشت,2
66360,دادسراي عمومي و انقلاب شهرستان كوهدشت,دادگستري كل استان لرستان > حوزه قضايي شهرستان كوهدشت > دادسراي عمومي و انقلاب شهرستان كوهدشت,3
00443,دادگاه عمومي و انقلاب شهرستان كوهدشت,دادگستري كل استان لرستان > حوزه قضايي شهرستان كوهدشت > دادگاه عمومي و انقلاب شهرستان كوهدشت,3
67260,شوراي حل اختلاف شهرستان كوهدشت,دادگستري كل استان لرستان > حوزه قضايي شهرستان كوهدشت > شوراي حل اختلاف شهرستان كوهدشت,3
66164,دادگاههاي تجديدنظر استان لرستان,دادگستري كل استان لرستان > دادگاههاي تجديدنظر استان لرستان,2
66465,دادگاههاي كيفري يك استان لرستان,دادگستري كل استان لرستان > دادگاههاي كيفري يك استان لرستان,2
00234,دادگستري كل استان مازندران,دادگستري كل استان مازندران,1
01009,حوزه قضايي بخش بندپي شرقي,دادگستري كل استان مازندران > حوزه قضايي بخش بندپي شرقي,2
11149,دادگاه عمومي و انقلاب بخش بندپي شرقي,دادگستري كل استان مازندران > حوزه قضايي بخش بندپي شرقي > دادگاه عمومي و انقلاب بخش بندپي شرقي,3
20524,شوراي حل اختلاف بخش بندپي شرقي,دادگستري كل استان مازندران > حوزه قضايي بخش بندپي شرقي > شوراي حل اختلاف بخش بندپي شرقي,3
01015,حوزه قضايي بخش چمستان,دادگستري كل استان مازندران > حوزه قضايي بخش چمستان,2
19887,دادسراي عمومي و انقلاب بخش چمستان,دادگستري كل استان مازندران > حوزه قضايي بخش چمستان > دادسراي عمومي و انقلاب بخش چمستان,3
19880,دادگاه عمومي و انقلاب بخش چمستان,دادگستري كل استان مازندران > حوزه قضايي بخش چمستان > دادگاه عمومي و انقلاب بخش چمستان,3
20480,شوراي حل اختلاف بخش چمستان,دادگستري كل استان مازندران > حوزه قضايي بخش چمستان > شوراي حل اختلاف بخش چمستان,3
01017,حوزه قضايي بخش چهاردانگه استان مازندران,دادگستري كل استان مازندران > حوزه قضايي بخش چهاردانگه استان مازندران,2
19920,دادگاه عمومي و انقلاب بخش چهاردانگه استان مازندران,دادگستري كل استان مازندران > حوزه قضايي بخش چهاردانگه استان مازندران > دادگاه عمومي و انقلاب بخش چهاردانگه استان مازندران,3
20512,شوراي حل اختلاف بخش چهاردانگه استان مازندران,دادگستري كل استان مازندران > حوزه قضايي بخش چهاردانگه استان مازندران > شوراي حل اختلاف بخش چهاردانگه استان مازندران,3
11180,حوزه قضايي بخش خرم آباد استان مازندران,دادگستري كل استان مازندران > حوزه قضايي بخش خرم آباد استان مازندران,2
11181,دادگاه عمومي و انقلاب بخش خرم آباد استان مازندران,دادگستري كل استان مازندران > حوزه قضايي بخش خرم آباد استان مازندران > دادگاه عمومي و انقلاب بخش خرم آباد استان مازندران,3
20544,شوراي حل اختلاف بخش خرم آباد استان مازندران,دادگستري كل استان مازندران > حوزه قضايي بخش خرم آباد استان مازندران > شوراي حل اختلاف بخش خرم آباد استان مازندران,3
20090,حوزه قضايي بخش دابودشت,دادگستري كل استان مازندران > حوزه قضايي بخش دابودشت,2
20091,دادگاه عمومي و انقلاب بخش دابودشت,دادگستري كل استان مازندران > حوزه قضايي بخش دابودشت > دادگاه عمومي و انقلاب بخش دابودشت,3
20536,شوراي حل اختلاف بخش دابودشت,دادگستري كل استان مازندران > حوزه قضايي بخش دابودشت > شوراي حل اختلاف بخش دابودشت,3
20110,حوزه قضايي بخش سرخرود,دادگستري كل استان مازندران > حوزه قضايي بخش سرخرود,2
20112,دادسراي عمومي و انقلاب بخش سرخرود,دادگستري كل استان مازندران > حوزه قضايي بخش سرخرود > دادسراي عمومي و انقلاب بخش سرخرود,3
20111,دادگاه عمومي و انقلاب بخش سرخرود,دادگستري كل استان مازندران > حوزه قضايي بخش سرخرود > دادگاه عمومي و انقلاب بخش سرخرود,3
20528,شوراي حل اختلاف بخش سرخرود,دادگستري كل استان مازندران > حوزه قضايي بخش سرخرود > شوراي حل اختلاف بخش سرخرود,3
01020,حوزه قضايي بخش كجور,دادگستري كل استان مازندران > حوزه قضايي بخش كجور,2
19980,دادگاه عمومي و انقلاب بخش كجور,دادگستري كل استان مازندران > حوزه قضايي بخش كجور > دادگاه عمومي و انقلاب بخش كجور,3
20504,شوراي حل اختلاف بخش كجور,دادگستري كل استان مازندران > حوزه قضايي بخش كجور > شوراي حل اختلاف بخش كجور,3
01018,حوزه قضايي بخش گتاب,دادگستري كل استان مازندران > حوزه قضايي بخش گتاب,2
19940,دادگاه عمومي و انقلاب بخش گتاب,دادگستري كل استان مازندران > حوزه قضايي بخش گتاب > دادگاه عمومي و انقلاب بخش گتاب,3
20516,شوراي حل اختلاف بخش گتاب,دادگستري كل استان مازندران > حوزه قضايي بخش گتاب > شوراي حل اختلاف بخش گتاب,3
01016,حوزه قضايي بخش لاريجان,دادگستري كل استان مازندران > حوزه قضايي بخش لاريجان,2
19900,دادگاه عمومي و انقلاب بخش لاريجان,دادگستري كل استان مازندران > حوزه قضايي بخش لاريجان > دادگاه عمومي و انقلاب بخش لاريجان,3
20520,شوراي حل اختلاف بخش لاريجان,دادگستري كل استان مازندران > حوزه قضايي بخش لاريجان > شوراي حل اختلاف بخش لاريجان,3
20140,حوزه قضايي بخش مرزن آباد,دادگستري كل استان مازندران > حوزه قضايي بخش مرزن آباد,2
20141,دادگاه عمومي و انقلاب بخش مرزن آباد,دادگستري كل استان مازندران > حوزه قضايي بخش مرزن آباد > دادگاه عمومي و انقلاب بخش مرزن آباد,3
20160,شوراي حل اختلاف بخش مرزن آباد,دادگستري كل استان مازندران > حوزه قضايي بخش مرزن آباد > شوراي حل اختلاف بخش مرزن آباد,3
20100,حوزه قضايي بخش نشتاء,دادگستري كل استان مازندران > حوزه قضايي بخش نشتاء,2
20101,دادگاه عمومي و انقلاب بخش نشتاء,دادگستري كل استان مازندران > حوزه قضايي بخش نشتاء > دادگاه عمومي و انقلاب بخش نشتاء,3
20532,شوراي حل اختلاف بخش نشتاء,دادگستري كل استان مازندران > حوزه قضايي بخش نشتاء > شوراي حل اختلاف بخش نشتاء,3
01081,حوزه قضايي شهرستان آمل,دادگستري كل استان مازندران > حوزه قضايي شهرستان آمل,2
12122,دادسراي عمومي و انقلاب شهرستان آمل,دادگستري كل استان مازندران > حوزه قضايي شهرستان آمل > دادسراي عمومي و انقلاب شهرستان آمل,3
12123,مجتمع دادسراي عمومي و انقلاب شهرستان آمل,دادگستري كل استان مازندران > حوزه قضايي شهرستان آمل > دادسراي عمومي و انقلاب شهرستان آمل > مجتمع دادسراي عمومي و انقلاب شهرستان آمل,4
00304,دادگاه عمومي و انقلاب شهرستان آمل,دادگستري كل استان مازندران > حوزه قضايي شهرستان آمل > دادگاه عمومي و انقلاب شهرستان آمل,3
12100,مجتمع دادگاههاي عمومي و انقلاب شهرستان آمل,دادگستري كل استان مازندران > حوزه قضايي شهرستان آمل > دادگاه عمومي و انقلاب شهرستان آمل > مجتمع دادگاههاي عمومي و انقلاب شهرستان آمل,4
12150,شوراي حل اختلاف شهرستان آمل,دادگستري كل استان مازندران > حوزه قضايي شهرستان آمل > شوراي حل اختلاف شهرستان آمل,3
01005,حوزه قضايي شهرستان بابل,دادگستري كل استان مازندران > حوزه قضايي شهرستان بابل,2
11124,دادسراي عمومي و انقلاب شهرستان بابل,دادگستري كل استان مازندران > حوزه قضايي شهرستان بابل > دادسراي عمومي و انقلاب شهرستان بابل,3
11125,مجتمع دادسراي عمومي و انقلاب شهرستان بابل,دادگستري كل استان مازندران > حوزه قضايي شهرستان بابل > دادسراي عمومي و انقلاب شهرستان بابل > مجتمع دادسراي عمومي و انقلاب شهرستان بابل,4
00312,دادگاه عمومي و انقلاب شهرستان بابل,دادگستري كل استان مازندران > حوزه قضايي شهرستان بابل > دادگاه عمومي و انقلاب شهرستان بابل,3
11100,مجتمع دادگاههاي عمومي و انقلاب شهرستان بابل,دادگستري كل استان مازندران > حوزه قضايي شهرستان بابل > دادگاه عمومي و انقلاب شهرستان بابل > مجتمع دادگاههاي عمومي و انقلاب شهرستان بابل,4
12360,شوراهاي حل اختلاف شهرستان بابل,دادگستري كل استان مازندران > حوزه قضايي شهرستان بابل > شوراهاي حل اختلاف شهرستان بابل,3
01003,حوزه قضايي شهرستان بابلسر,دادگستري كل استان مازندران > حوزه قضايي شهرستان بابلسر,2
12921,دادسراي عمومي و انقلاب شهرستان بابلسر,دادگستري كل استان مازندران > حوزه قضايي شهرستان بابلسر > دادسراي عمومي و انقلاب شهرستان بابلسر,3
12922,مجتمع قضايي دادسراي عمومي و انقلاب شهرستان بابلسر,دادگستري كل استان مازندران > حوزه قضايي شهرستان بابلسر > دادسراي عمومي و انقلاب شهرستان بابلسر > مجتمع قضايي دادسراي عمومي و انقلاب شهرستان بابلسر,4
00310,دادگاه عمومي و انقلاب شهرستان بابلسر,دادگستري كل استان مازندران > حوزه قضايي شهرستان بابلسر > دادگاه عمومي و انقلاب شهرستان بابلسر,3
12910,مجتمع دادگاههاي عمومي و انقلاب شهرستان بابلسر,دادگستري كل استان مازندران > حوزه قضايي شهرستان بابلسر > دادگاه عمومي و انقلاب شهرستان بابلسر > مجتمع دادگاههاي عمومي و انقلاب شهرستان بابلسر,4
12941,شوراهاي حل اختلاف شهرستان بابلسر,دادگستري كل استان مازندران > حوزه قضايي شهرستان بابلسر > شوراهاي حل اختلاف شهرستان بابلسر,3
01001,حوزه قضايي شهرستان بهشهر,دادگستري كل استان مازندران > حوزه قضايي شهرستان بهشهر,2
19467,دادسراي عمومي و انقلاب شهرستان بهشهر,دادگستري كل استان مازندران > حوزه قضايي شهرستان بهشهر > دادسراي عمومي و انقلاب شهرستان بهشهر,3
19476,مجتمع قضايي شهرستان بهشهر(شعب دادسرا),دادگستري كل استان مازندران > حوزه قضايي شهرستان بهشهر > دادسراي عمومي و انقلاب شهرستان بهشهر > مجتمع قضايي شهرستان بهشهر(شعب دادسرا),4
00307,دادگاه عمومي و انقلاب شهرستان بهشهر,دادگستري كل استان مازندران > حوزه قضايي شهرستان بهشهر > دادگاه عمومي و انقلاب شهرستان بهشهر,3
19460,مجتمع دادگاههاي عمومي وانقلاب شهرستان بهشهر,دادگستري كل استان مازندران > حوزه قضايي شهرستان بهشهر > دادگاه عمومي و انقلاب شهرستان بهشهر > مجتمع دادگاههاي عمومي وانقلاب شهرستان بهشهر,4
19492,شوراهاي حل اختلاف شهرستان بهشهر,دادگستري كل استان مازندران > حوزه قضايي شهرستان بهشهر > شوراهاي حل اختلاف شهرستان بهشهر,3
01079,حوزه قضايي شهرستان تنكابن,دادگستري كل استان مازندران > حوزه قضايي شهرستان تنكابن,2
19216,دادسراي عمومي و انقلاب شهرستان تنكابن,دادگستري كل استان مازندران > حوزه قضايي شهرستان تنكابن > دادسراي عمومي و انقلاب شهرستان تنكابن,3
19217,مجتمع دادسراي عمومي و انقلاب شهرستان تنكابن,دادگستري كل استان مازندران > حوزه قضايي شهرستان تنكابن > دادسراي عمومي و انقلاب شهرستان تنكابن > مجتمع دادسراي عمومي و انقلاب شهرستان تنكابن,4
00186,دادگاه عمومي و انقلاب شهرستان تنكابن,دادگستري كل استان مازندران > حوزه قضايي شهرستان تنكابن > دادگاه عمومي و انقلاب شهرستان تنكابن,3
19200,مجتمع دادگاههاي عمومي و انقلاب شهرستان تنكابن,دادگستري كل استان مازندران > حوزه قضايي شهرستان تنكابن > دادگاه عمومي و انقلاب شهرستان تنكابن > مجتمع دادگاههاي عمومي و انقلاب شهرستان تنكابن,4
19235,شوراهاي حل اختلاف شهرستان تنكابن,دادگستري كل استان مازندران > حوزه قضايي شهرستان تنكابن > شوراهاي حل اختلاف شهرستان تنكابن,3
01006,حوزه قضايي شهرستان جويبار,دادگستري كل استان مازندران > حوزه قضايي شهرستان جويبار,2
12948,دادسراي عمومي و انقلاب شهرستان جويبار,دادگستري كل استان مازندران > حوزه قضايي شهرستان جويبار > دادسراي عمومي و انقلاب شهرستان جويبار,3
12949,مجتمع دادسراي عمومي و انقلاب شهرستان جويبار,دادگستري كل استان مازندران > حوزه قضايي شهرستان جويبار > دادسراي عمومي و انقلاب شهرستان جويبار > مجتمع دادسراي عمومي و انقلاب شهرستان جويبار,4
00313,دادگاه عمومي و انقلاب شهرستان جويبار,دادگستري كل استان مازندران > حوزه قضايي شهرستان جويبار > دادگاه عمومي و انقلاب شهرستان جويبار,3
12930,مجتمع دادگاههاي عمومي و انقلاب شهرستان جويبار,دادگستري كل استان مازندران > حوزه قضايي شهرستان جويبار > دادگاه عمومي و انقلاب شهرستان جويبار > مجتمع دادگاههاي عمومي و انقلاب شهرستان جويبار,4
12946,شوراهاي حل اختلاف شهرستان جويبار,دادگستري كل استان مازندران > حوزه قضايي شهرستان جويبار > شوراهاي حل اختلاف شهرستان جويبار,3
01076,حوزه قضايي شهرستان چالوس,دادگستري كل استان مازندران > حوزه قضايي شهرستان چالوس,2
19790,دادسراي عمومي و انقلاب شهرستان چالوس,دادگستري كل استان مازندران > حوزه قضايي شهرستان چالوس > دادسراي عمومي و انقلاب شهرستان چالوس,3
19791,مجتمع دادسراي عمومي و انقلاب شهرستان چالوس,دادگستري كل استان مازندران > حوزه قضايي شهرستان چالوس > دادسراي عمومي و انقلاب شهرستان چالوس > مجتمع دادسراي عمومي و انقلاب شهرستان چالوس,4
00143,دادگاه عمومي و انقلاب شهرستان چالوس,دادگستري كل استان مازندران > حوزه قضايي شهرستان چالوس > دادگاه عمومي و انقلاب شهرستان چالوس,3
19770,مجتمع دادگاههاي عمومي و انقلاب شهرستان چالوس,دادگستري كل استان مازندران > حوزه قضايي شهرستان چالوس > دادگاه عمومي و انقلاب شهرستان چالوس > مجتمع دادگاههاي عمومي و انقلاب شهرستان چالوس,4
19897,شوراهاي حل اختلاف شهرستان چالوس,دادگستري كل استان مازندران > حوزه قضايي شهرستان چالوس > شوراهاي حل اختلاف شهرستان چالوس,3
01077,حوزه قضايي شهرستان رامسر,دادگستري كل استان مازندران > حوزه قضايي شهرستان رامسر,2
19436,دادسراي عمومي و انقلاب شهرستان رامسر,دادگستري كل استان مازندران > حوزه قضايي شهرستان رامسر > دادسراي عمومي و انقلاب شهرستان رامسر,3
19437,مجتمع دادسراي عمومي و انقلاب شهرستان رامسر,دادگستري كل استان مازندران > حوزه قضايي شهرستان رامسر > دادسراي عمومي و انقلاب شهرستان رامسر > مجتمع دادسراي عمومي و انقلاب شهرستان رامسر,4
00144,دادگاه عمومي و انقلاب شهرستان رامسر,دادگستري كل استان مازندران > حوزه قضايي شهرستان رامسر > دادگاه عمومي و انقلاب شهرستان رامسر,3
19420,مجتمع دادگاههاي عمومي و انقلاب شهرستان رامسر,دادگستري كل استان مازندران > حوزه قضايي شهرستان رامسر > دادگاه عمومي و انقلاب شهرستان رامسر > مجتمع دادگاههاي عمومي و انقلاب شهرستان رامسر,4
19455,شوراي حل اختلاف شهرستان رامسر,دادگستري كل استان مازندران > حوزه قضايي شهرستان رامسر > شوراي حل اختلاف شهرستان رامسر,3
01075,حوزه قضايي شهرستان ساري,دادگستري كل استان مازندران > حوزه قضايي شهرستان ساري,2
15129,دادسراي عمومي و انقلاب شهرستان ساري,دادگستري كل استان مازندران > حوزه قضايي شهرستان ساري > دادسراي عمومي و انقلاب شهرستان ساري,3
15130,مجتمع دادسراي عمومي و انقلاب شهر ساري,دادگستري كل استان مازندران > حوزه قضايي شهرستان ساري > دادسراي عمومي و انقلاب شهرستان ساري > مجتمع دادسراي عمومي و انقلاب شهر ساري,4
00187,دادگاه عمومي و انقلاب شهرستان ساري,دادگستري كل استان مازندران > حوزه قضايي شهرستان ساري > دادگاه عمومي و انقلاب شهرستان ساري,3
15190,مجتمع دادگاههاي انقلاب اسلامي شهرستان ساري,دادگستري كل استان مازندران > حوزه قضايي شهرستان ساري > دادگاه عمومي و انقلاب شهرستان ساري > مجتمع دادگاههاي انقلاب اسلامي شهرستان ساري,4
15291,مجتمع دادگاههاي خانواده شهرستان ساري,دادگستري كل استان مازندران > حوزه قضايي شهرستان ساري > دادگاه عمومي و انقلاب شهرستان ساري > مجتمع دادگاههاي خانواده شهرستان ساري,4
20960,مجتمع دادگاههاي صلح شهرستان ساري,دادگستري كل استان مازندران > حوزه قضايي شهرستان ساري > دادگاه عمومي و انقلاب شهرستان ساري > مجتمع دادگاههاي صلح شهرستان ساري,4
15100,مجتمع دادگاههاي عمومي حقوقي شهرستان ساري,دادگستري كل استان مازندران > حوزه قضايي شهرستان ساري > دادگاه عمومي و انقلاب شهرستان ساري > مجتمع دادگاههاي عمومي حقوقي شهرستان ساري,4
15292,مجتمع دادگاههاي كيفري دو شهرستان ساري,دادگستري كل استان مازندران > حوزه قضايي شهرستان ساري > دادگاه عمومي و انقلاب شهرستان ساري > مجتمع دادگاههاي كيفري دو شهرستان ساري,4
15230,شوراهاي حل اختلاف شهرستان ساري,دادگستري كل استان مازندران > حوزه قضايي شهرستان ساري > شوراهاي حل اختلاف شهرستان ساري,3
01004,حوزه قضايي شهرستان سوادكوه,دادگستري كل استان مازندران > حوزه قضايي شهرستان سوادكوه,2
19520,دادسراي عمومي و انقلاب شهرستان سوادكوه,دادگستري كل استان مازندران > حوزه قضايي شهرستان سوادكوه > دادسراي عمومي و انقلاب شهرستان سوادكوه,3
19521,مجتمع دادسراي عمومي و انقلاب شهرستان سوادكوه,دادگستري كل استان مازندران > حوزه قضايي شهرستان سوادكوه > دادسراي عمومي و انقلاب شهرستان سوادكوه > مجتمع دادسراي عمومي و انقلاب شهرستان سوادكوه,4
00311,دادگاه عمومي و انقلاب شهرستان سوادكوه,دادگستري كل استان مازندران > حوزه قضايي شهرستان سوادكوه > دادگاه عمومي و انقلاب شهرستان سوادكوه,3
19500,مجتمع دادگاههاي عمومي و انقلاب شهرستان سوادكوه,دادگستري كل استان مازندران > حوزه قضايي شهرستان سوادكوه > دادگاه عمومي و انقلاب شهرستان سوادكوه > مجتمع دادگاههاي عمومي و انقلاب شهرستان سوادكوه,4
19514,شوراهاي حل اختلاف شهرستان سوادكوه,دادگستري كل استان مازندران > حوزه قضايي شهرستان سوادكوه > شوراهاي حل اختلاف شهرستان سوادكوه,3
01014,حوزه قضايي شهرستان سوادكوه شمالي,دادگستري كل استان مازندران > حوزه قضايي شهرستان سوادكوه شمالي,2
20650,دادسراي عمومي و انقلاب شهرستان سوادكوه شمالي,دادگستري كل استان مازندران > حوزه قضايي شهرستان سوادكوه شمالي > دادسراي عمومي و انقلاب شهرستان سوادكوه شمالي,3
19860,دادگاه عمومي و انقلاب شهرستان سوادكوه شمالي,دادگستري كل استان مازندران > حوزه قضايي شهرستان سوادكوه شمالي > دادگاه عمومي و انقلاب شهرستان سوادكوه شمالي,3
20540,شوراي حل اختلاف شهرستان سوادكوه شمالي,دادگستري كل استان مازندران > حوزه قضايي شهرستان سوادكوه شمالي > شوراي حل اختلاف شهرستان سوادكوه شمالي,3
01019,حوزه قضايي شهرستان سيمرغ,دادگستري كل استان مازندران > حوزه قضايي شهرستان سيمرغ,2
19960,دادگاه عمومي و انقلاب شهرستان سيمرغ,دادگستري كل استان مازندران > حوزه قضايي شهرستان سيمرغ > دادگاه عمومي و انقلاب شهرستان سيمرغ,3
20500,شوراي حل اختلاف شهرستان سيمرغ,دادگستري كل استان مازندران > حوزه قضايي شهرستان سيمرغ > شوراي حل اختلاف شهرستان سيمرغ,3
01010,حوزه قضايي شهرستان عباس آباد,دادگستري كل استان مازندران > حوزه قضايي شهرستان عباس آباد,2
16181,دادسراي عمومي و انقلاب شهرستان عباس آباد,دادگستري كل استان مازندران > حوزه قضايي شهرستان عباس آباد > دادسراي عمومي و انقلاب شهرستان عباس آباد,3
16180,دادگاه عمومي و انقلاب شهرستان عباس آباد,دادگستري كل استان مازندران > حوزه قضايي شهرستان عباس آباد > دادگاه عمومي و انقلاب شهرستان عباس آباد,3
19977,شوراي حل اختلاف شهرستان عباس آباد,دادگستري كل استان مازندران > حوزه قضايي شهرستان عباس آباد > شوراي حل اختلاف شهرستان عباس آباد,3
01012,حوزه قضايي شهرستان فريدونكنار,دادگستري كل استان مازندران > حوزه قضايي شهرستان فريدونكنار,2
19832,دادسراي عمومي و انقلاب شهرستان فريدونكنار,دادگستري كل استان مازندران > حوزه قضايي شهرستان فريدونكنار > دادسراي عمومي و انقلاب شهرستان فريدونكنار,3
19825,دادگاه عمومي و انقلاب شهرستان فريدونكنار,دادگستري كل استان مازندران > حوزه قضايي شهرستان فريدونكنار > دادگاه عمومي و انقلاب شهرستان فريدونكنار,3
20015,شوراهاي حل اختلاف شهرستان فريدونكنار,دادگستري كل استان مازندران > حوزه قضايي شهرستان فريدونكنار > شوراهاي حل اختلاف شهرستان فريدونكنار,3
01082,حوزه قضايي شهرستان قائم شهر,دادگستري كل استان مازندران > حوزه قضايي شهرستان قائم شهر,2
12319,دادسراي عمومي و انقلاب شهرستان قائم شهر,دادگستري كل استان مازندران > حوزه قضايي شهرستان قائم شهر > دادسراي عمومي و انقلاب شهرستان قائم شهر,3
12320,مجتمع دادسراي عمومي و انقلاب شهرستان قائم شهر,دادگستري كل استان مازندران > حوزه قضايي شهرستان قائم شهر > دادسراي عمومي و انقلاب شهرستان قائم شهر > مجتمع دادسراي عمومي و انقلاب شهرستان قائم شهر,4
00305,دادگاه عمومي و انقلاب شهرستان قائم شهر,دادگستري كل استان مازندران > حوزه قضايي شهرستان قائم شهر > دادگاه عمومي و انقلاب شهرستان قائم شهر,3
12300,مجتمع دادگاههاي عمومي و انقلاب شهرستان قائم شهر,دادگستري كل استان مازندران > حوزه قضايي شهرستان قائم شهر > دادگاه عمومي و انقلاب شهرستان قائم شهر > مجتمع دادگاههاي عمومي و انقلاب شهرستان قائم شهر,4
12345,شوراي حل اختلاف شهرستان قائم شهر,دادگستري كل استان مازندران > حوزه قضايي شهرستان قائم شهر > شوراي حل اختلاف شهرستان قائم شهر,3
01078,حوزه قضايي شهرستان كلاردشت,دادگستري كل استان مازندران > حوزه قضايي شهرستان كلاردشت,2
00176,دادسراي عمومي و انقلاب شهرستان كلاردشت,دادگستري كل استان مازندران > حوزه قضايي شهرستان كلاردشت > دادسراي عمومي و انقلاب شهرستان كلاردشت,3
00175,دادگاه عمومي و انقلاب شهرستان كلاردشت,دادگستري كل استان مازندران > حوزه قضايي شهرستان كلاردشت > دادگاه عمومي و انقلاب شهرستان كلاردشت,3
20508,شوراي حل اختلاف شهرستان كلاردشت,دادگستري كل استان مازندران > حوزه قضايي شهرستان كلاردشت > شوراي حل اختلاف شهرستان كلاردشت,3
01011,حوزه قضايي شهرستان گلوگاه,دادگستري كل استان مازندران > حوزه قضايي شهرستان گلوگاه,2
19820,دادسراي عمومي و انقلاب شهرستان گلوگاه,دادگستري كل استان مازندران > حوزه قضايي شهرستان گلوگاه > دادسراي عمومي و انقلاب شهرستان گلوگاه,3
19815,دادگاه عمومي و انقلاب شهرستان گلوگاه,دادگستري كل استان مازندران > حوزه قضايي شهرستان گلوگاه > دادگاه عمومي و انقلاب شهرستان گلوگاه,3
19830,شوراهاي حل اختلاف شهرستان گلوگاه,دادگستري كل استان مازندران > حوزه قضايي شهرستان گلوگاه > شوراهاي حل اختلاف شهرستان گلوگاه,3
01000,حوزه قضايي شهرستان محمودآباد,دادگستري كل استان مازندران > حوزه قضايي شهرستان محمودآباد,2
12281,دادسراي عمومي و انقلاب شهرستان محمودآباد,دادگستري كل استان مازندران > حوزه قضايي شهرستان محمودآباد > دادسراي عمومي و انقلاب شهرستان محمودآباد,3
12282,مجتمع دادسراي عمومي و انقلاب شهرستان محمودآباد,دادگستري كل استان مازندران > حوزه قضايي شهرستان محمودآباد > دادسراي عمومي و انقلاب شهرستان محمودآباد > مجتمع دادسراي عمومي و انقلاب شهرستان محمودآباد,4
00306,دادگاه عمومي و انقلاب شهرستان محمودآباد,دادگستري كل استان مازندران > حوزه قضايي شهرستان محمودآباد > دادگاه عمومي و انقلاب شهرستان محمودآباد,3
12270,مجتمع دادگاههاي عمومي و انقلاب شهرستان محمودآباد,دادگستري كل استان مازندران > حوزه قضايي شهرستان محمودآباد > دادگاه عمومي و انقلاب شهرستان محمودآباد > مجتمع دادگاههاي عمومي و انقلاب شهرستان محمودآباد,4
12394,شوراي حل اختلاف شهرستان محمودآباد,دادگستري كل استان مازندران > حوزه قضايي شهرستان محمودآباد > شوراي حل اختلاف شهرستان محمودآباد,3
01013,حوزه قضايي شهرستان مياندورود,دادگستري كل استان مازندران > حوزه قضايي شهرستان مياندورود,2
19850,دادسراي عمومي و انقلاب شهرستان مياندورود,دادگستري كل استان مازندران > حوزه قضايي شهرستان مياندورود > دادسراي عمومي و انقلاب شهرستان مياندورود,3
19840,دادگاه عمومي و انقلاب شهرستان مياندورود,دادگستري كل استان مازندران > حوزه قضايي شهرستان مياندورود > دادگاه عمومي و انقلاب شهرستان مياندورود,3
19870,شوراي حل اختلاف شهرستان مياندورود,دادگستري كل استان مازندران > حوزه قضايي شهرستان مياندورود > شوراي حل اختلاف شهرستان مياندورود,3
01002,حوزه قضايي شهرستان نكاء,دادگستري كل استان مازندران > حوزه قضايي شهرستان نكاء,2
15965,دادسراي عمومي و انقلاب شهرستان نكاء,دادگستري كل استان مازندران > حوزه قضايي شهرستان نكاء > دادسراي عمومي و انقلاب شهرستان نكاء,3
15966,مجتمع دادسراي عمومي و انقلاب شهرستان نكاء,دادگستري كل استان مازندران > حوزه قضايي شهرستان نكاء > دادسراي عمومي و انقلاب شهرستان نكاء > مجتمع دادسراي عمومي و انقلاب شهرستان نكاء,4
00309,دادگاه عمومي و انقلاب شهرستان نكاء,دادگستري كل استان مازندران > حوزه قضايي شهرستان نكاء > دادگاه عمومي و انقلاب شهرستان نكاء,3
15950,مجتمع دادگاههاي عمومي و انقلاب شهرستان نكاء,دادگستري كل استان مازندران > حوزه قضايي شهرستان نكاء > دادگاه عمومي و انقلاب شهرستان نكاء > مجتمع دادگاههاي عمومي و انقلاب شهرستان نكاء,4
15983,شوراهاي حل اختلاف شهرستان نكاء,دادگستري كل استان مازندران > حوزه قضايي شهرستان نكاء > شوراهاي حل اختلاف شهرستان نكاء,3
01007,حوزه قضايي شهرستان نور,دادگستري كل استان مازندران > حوزه قضايي شهرستان نور,2
19660,دادسراي عمومي و انقلاب شهرستان نور,دادگستري كل استان مازندران > حوزه قضايي شهرستان نور > دادسراي عمومي و انقلاب شهرستان نور,3
19661,مجتمع دادسراي عمومي و انقلاب شهرستان نور,دادگستري كل استان مازندران > حوزه قضايي شهرستان نور > دادسراي عمومي و انقلاب شهرستان نور > مجتمع دادسراي عمومي و انقلاب شهرستان نور,4
